"$id","http://www.w3.org/2000/01/rdf-schema#label","http://www.w3.org/2003/01/geo/wgs84_pos#lat","http://www.w3.org/2003/01/geo/wgs84_pos#long"
"http://irail.be/stations/NMBS/008811262","Erps-Kwerps [NMBS/SNCB]","50.896510","4.585001"
"http://irail.be/stations/NMBS/008843166","Flemalle-Grande [NMBS/SNCB]","50.605349","5.480983"
"http://irail.be/stations/NMBS/008814449","Sint-Job [NMBS/SNCB]","50.794410","4.362761"
"http://irail.be/stations/NMBS/008824158","Hoboken-Polder [NMBS/SNCB]","51.182699","4.347785"
"http://irail.be/stations/NMBS/008861150","Moustier [NMBS/SNCB]","50.452748","4.693807"
"http://irail.be/stations/NMBS/008886504","Lessen [NMBS/SNCB]","50.712015","3.836434"
"http://irail.be/stations/NMBS/008812120","Merchtem [NMBS/SNCB]","50.954958","4.222718"
"http://irail.be/stations/NMBS/008400219","Eijsden","50.772135","5.709786"
"http://irail.be/stations/NMBS/008811163","Bordet [NMBS/SNCB]","50.877785","4.410026"
"http://irail.be/stations/NMBS/008843224","Leman [NMBS/SNCB]","50.600396","5.468309"
"http://irail.be/stations/NMBS/008812229","Groot-Bijgaarden [NMBS/SNCB]","50.868337","4.273543"
"http://irail.be/stations/NMBS/008812021","Bockstael [NMBS/SNCB]","50.879430","4.348513"
"http://irail.be/stations/NMBS/008866407","Virton [NMBS/SNCB]","49.560821","5.519125"
"http://irail.be/stations/NMBS/008892601","Oudenaarde [NMBS/SNCB]","50.850116","3.600386"
"http://irail.be/stations/NMBS/008814340","Buizingen [NMBS/SNCB]","50.751577","4.258558"
"http://irail.be/stations/NMBS/008892056","Landegem [NMBS/SNCB]","51.064311","3.576852"
"http://irail.be/stations/NMBS/008822848","Ruisbroek-Sauvegarde [NMBS/SNCB]","51.081022","4.324998"
"http://irail.be/stations/NMBS/008895489","Vijfhuizen [NMBS/SNCB]","50.943254","3.981250"
"http://irail.be/stations/NMBS/008811270","Veltem [NMBS/SNCB]","50.900519","4.633516"
"http://irail.be/stations/NMBS/008812013","Simonis [NMBS/SNCB]","50.863645","4.328980"
"http://irail.be/stations/NMBS/008895091","Erembodegem [NMBS/SNCB]","50.919621","4.055447"
"http://irail.be/stations/NMBS/008832375","Kiewit [NMBS/SNCB]","50.954841","5.350226"
"http://irail.be/stations/NMBS/008861143","Franiere [NMBS/SNCB]","50.439543","4.733548"
"http://irail.be/stations/NMBS/008871829","Hourpes [NMBS/SNCB]","50.363692","4.308736"
"http://irail.be/stations/NMBS/008886041","Maffle [NMBS/SNCB]","50.614356","3.800117"
"http://irail.be/stations/NMBS/008812112","Mollem [NMBS/SNCB]","50.933473","4.216965"
"http://irail.be/stations/NMBS/008814431","Moensberg [NMBS/SNCB]","50.778320","4.330733"
"http://irail.be/stations/NMBS/008811171","Meiser [NMBS/SNCB]","50.854072","4.394421"
"http://irail.be/stations/NMBS/008871225","Courcelles-Motte [NMBS/SNCB]","50.462007","4.400534"
"http://irail.be/stations/NMBS/008812211","Sint-Agatha-Berchem [NMBS/SNCB]","50.872625","4.289895"
"http://irail.be/stations/NMBS/008832573","Overpelt [NMBS/SNCB]","51.215618","5.422751"
"http://irail.be/stations/NMBS/008814332","Lembeek [NMBS/SNCB]","50.715107","4.221577"
